,location,bath,price,bhk,area_sqft
4181,Mysore Road,2,43.0,2,1003.0
4182,Mysore Road,2,73.0,2,1237.0
4183,Mysore Road,2,45.0,2,883.0
4184,Mysore Road,2,65.0,2,1170.0
4185,Mysore Road,2,50.855,2,1029.5
4186,Mysore Road,2,43.61,2,940.0
4187,Mysore Road,2,48.95,2,1020.0
4188,Mysore Road,2,100.0,3,1568.0
4189,Mysore Road,2,70.5,2,1175.0
4190,Mysore Road,2,60.0,3,1080.0
4191,Mysore Road,2,37.0,2,883.0
4192,NGR Layout,2,45.9,2,1020.0
4193,NGR Layout,2,49.73,2,1105.0
4194,NGR Layout,2,45.9,2,1022.0
4195,NGR Layout,2,45.0,2,1020.0
4196,NGR Layout,2,45.9,2,1019.0
4197,NGR Layout,2,46.0,2,1020.0
4198,NGR Layout,2,46.0,2,1021.0
4199,NGR Layout,2,45.9,2,1021.0
4200,NRI Layout,2,75.0,3,1565.0
4201,NRI Layout,5,130.0,5,2500.0
4202,NRI Layout,2,45.56,2,1125.0
4203,NRI Layout,4,115.0,4,2150.0
4204,NRI Layout,2,75.0,2,1250.0
4205,NRI Layout,3,75.0,3,1789.0
4206,NRI Layout,3,64.11,3,1731.0
4207,NRI Layout,2,125.0,2,2400.0
4208,Nagarbhavi,3,150.0,3,1350.0
4209,Nagarbhavi,2,150.0,2,1200.0
4210,Nagarbhavi,3,160.0,3,2400.0
4211,Nagarbhavi,2,36.0,1,884.0
4212,Nagarbhavi,2,55.0,2,1055.0
4213,Nagarbhavi,2,60.0,2,1223.0
4214,Nagarbhavi,2,49.0,2,956.0
4215,Nagarbhavi,2,150.0,2,1200.0
4216,Nagarbhavi,2,40.0,2,1145.0
4217,Nagarbhavi,1,20.0,1,300.0
4218,Nagarbhavi,3,175.0,4,1250.0
4219,Nagarbhavi,2,40.0,1,710.0
4220,Nagarbhavi,2,50.0,2,1212.0
4221,Nagarbhavi,2,55.0,2,1020.0
4222,Nagarbhavi,2,53.0,2,1120.0
4223,Nagarbhavi,2,50.0,2,1146.0
4224,Nagarbhavi,2,63.0,2,1190.0
4225,Nagarbhavi,2,80.0,2,1050.0
4226,Nagarbhavi,3,180.0,5,2500.0
4227,Nagarbhavi,3,170.0,2,1250.0
4228,Nagarbhavi,2,135.0,3,1400.0
4229,Nagarbhavi,2,46.2,2,1100.0
4230,Nagarbhavi,2,49.0,2,1080.0
4231,Nagarbhavi,3,180.0,4,1800.0
4232,Nagarbhavi,2,58.0,2,1225.0
4233,Nagasandra,2,48.0,2,980.0
4234,Nagasandra,4,145.0,4,2400.0
4235,Nagasandra,3,95.0,3,1650.0
4236,Nagasandra,2,91.0,2,1500.0
4237,Nagavara,1,14.0,1,400.0
4238,Nagavara,3,120.0,4,2172.65
4239,Nagavara,3,180.0,3,2319.0
4240,Nagavara,4,180.0,3,2430.0
4241,Nagavara,2,40.2,2,936.0
4242,Nagavara,2,44.5,2,1125.0
4243,Nagavara,2,70.0,2,1315.0
4244,Nagavara,2,50.0,2,1077.0
4245,Nagavara,4,125.0,4,2496.0
4246,Nagavara,2,44.95,2,1110.0
4247,Nagavara,2,58.56,2,1247.0
4248,Nagavarapalya,2,99.0,2,1392.0
4249,Nagavarapalya,1,52.5,1,705.0
4250,Nagavarapalya,3,80.0,3,1300.0
4251,Nagavarapalya,1,57.0,1,705.0
4252,Nagavarapalya,1,55.0,1,705.0
4253,Nagavarapalya,1,57.0,1,705.0
4254,Nagavarapalya,2,110.0,2,1335.0
4255,Nagavarapalya,2,85.5,2,1260.0
4256,Narayanapura,2,89.04,2,1308.0
4257,Narayanapura,3,83.3,3,1566.0
4258,Narayanapura,3,85.0,3,1485.0
4259,Narayanapura,2,69.1,2,1302.0
4260,Narayanapura,2,89.04,2,1308.0
4261,Narayanapura,3,135.0,3,2357.0
4262,Narayanapura,3,135.0,3,2357.0
4263,Narayanapura,2,99.14,2,1469.0
4264,Neeladri Nagar,2,45.0,2,1053.0
4265,Neeladri Nagar,2,68.0,2,1363.0
4266,Neeladri Nagar,3,133.0,3,2556.0
4267,Neeladri Nagar,1,21.0,1,674.0
4268,Neeladri Nagar,1,26.0,1,527.0
4269,Neeladri Nagar,2,38.0,3,1167.0
4270,Neeladri Nagar,2,35.0,2,1060.0
4271,Neeladri Nagar,1,20.5,1,640.0
4272,Neeladri Nagar,2,30.0,2,1105.0
4273,Neeladri Nagar,2,30.0,2,1100.0
4274,Neeladri Nagar,3,103.0,3,2111.0
4275,Nehru Nagar,3,110.0,3,1775.0
4276,Nehru Nagar,5,120.0,4,2363.0
4277,Nehru Nagar,3,115.0,4,2342.0
4278,Nehru Nagar,2,41.1,2,967.0
4279,Nehru Nagar,3,72.0,3,1374.0
4280,Nehru Nagar,3,90.0,3,1674.0
4281,Nehru Nagar,2,63.0,3,1269.0
4282,Nehru Nagar,2,50.0,2,1100.0
4283,Nehru Nagar,3,81.0,3,1674.0
4284,OMBR Layout,3,185.0,3,2420.0
4285,OMBR Layout,2,65.0,2,1078.0
4286,OMBR Layout,2,65.5,2,1101.0
4287,OMBR Layout,2,65.5,2,1041.0
4288,OMBR Layout,2,80.0,2,1300.0
4289,OMBR Layout,2,64.0,2,1085.0
4290,OMBR Layout,3,145.0,3,1855.0
4291,OMBR Layout,2,48.0,2,1050.0
4292,OMBR Layout,2,88.5,2,1165.0
4293,OMBR Layout,2,66.0,2,1101.0
4294,OMBR Layout,4,275.0,4,3400.0
4295,Old Airport Road,4,204.0,4,2732.0
4296,Old Airport Road,4,251.0,4,3356.0
4297,Old Airport Road,2,75.0,2,1206.0
4298,Old Airport Road,4,207.0,4,2774.0
4299,Old Airport Road,4,191.0,4,2690.0
4300,Old Airport Road,4,199.0,4,2690.0
4301,Old Airport Road,2,97.65,2,1655.0
4302,Old Airport Road,2,60.0,2,1075.0
4303,Old Airport Road,2,167.0,3,1858.0
4304,Old Airport Road,2,90.0,2,1150.0
4305,Old Airport Road,4,191.0,4,2690.0
4306,Old Airport Road,5,187.0,4,2658.0
4307,Old Airport Road,2,58.0,2,946.0
4308,Old Airport Road,4,208.0,4,2774.0
4309,Old Airport Road,4,208.0,4,2774.0
4310,Old Airport Road,4,280.0,4,3200.0
4311,Old Airport Road,4,201.0,4,2690.0
4312,Old Airport Road,2,75.0,2,1145.0
4313,Old Airport Road,4,194.0,4,2732.0
4314,Old Airport Road,5,189.0,4,2658.0
4315,Old Airport Road,4,197.0,4,2774.0
4316,Old Airport Road,4,262.0,4,3496.0
4317,Old Airport Road,4,197.0,4,2774.0
4318,Old Airport Road,4,204.0,4,2732.0
4319,Old Airport Road,3,150.0,3,1798.0
4320,Old Airport Road,4,208.0,4,2774.0
4321,Old Airport Road,2,78.0,2,1184.0
4322,Old Airport Road,4,262.0,4,3504.0
4323,Old Airport Road,2,75.0,2,1055.0
4324,Old Madras Road,2,94.0,3,1425.0
4325,Old Madras Road,2,45.0,2,935.0
4326,Old Madras Road,3,100.0,3,1720.0
4327,Old Madras Road,2,72.0,2,1200.0
4328,Old Madras Road,2,53.55,2,1225.0
4329,Old Madras Road,2,70.0,2,1100.0
4330,Old Madras Road,2,75.0,2,1171.0
4331,Old Madras Road,2,45.0,2,935.0
4332,Old Madras Road,2,47.86,2,1065.0
4333,Old Madras Road,3,125.0,4,2010.0
4334,Old Madras Road,2,84.0,3,1480.0
4335,Old Madras Road,2,74.0,2,1210.0
4336,Old Madras Road,2,72.0,2,1171.0
4337,Old Madras Road,3,95.0,3,1480.0
4338,Old Madras Road,2,80.0,2,1210.0
4339,Old Madras Road,3,121.0,3,1859.0
4340,Old Madras Road,3,142.0,3,2300.0
4341,Old Madras Road,2,80.0,2,1210.0
4342,Old Madras Road,2,77.0,2,1210.0
4343,Old Madras Road,2,74.0,2,1330.0
4344,Old Madras Road,3,106.0,3,1720.0
4345,Old Madras Road,3,170.0,3,2990.0
4346,Old Madras Road,2,73.0,2,1171.0
4347,Old Madras Road,3,110.0,3,1630.0
4348,Old Madras Road,2,52.0,2,1165.0
4349,Old Madras Road,2,170.0,2,2640.0
4350,Old Madras Road,2,51.42,2,1165.0
4351,Others,4,290.0,3,2770.0
4352,Others,1,38.0,1,600.0
4353,Others,2,185.0,2,1500.0
4354,Others,3,240.0,3,4395.0
4355,Others,2,55.0,2,845.0
4356,Others,3,205.0,3,2511.0
4357,Others,2,105.0,3,1660.0
4358,Others,2,65.0,2,1200.0
4359,Others,3,90.0,3,1200.0
4360,Others,2,55.68,2,782.0
4361,Others,3,120.0,3,1800.0
4362,Others,2,75.0,3,1413.0
4363,Others,2,54.0,2,945.0
4364,Others,3,110.0,3,1870.0
4365,Others,2,85.05,3,1260.0
4366,Others,4,235.0,3,2795.0
4367,Others,3,150.0,3,1904.0
4368,Others,3,175.0,3,2000.0
4369,Others,3,100.0,3,1500.0
4370,Others,3,115.0,3,1783.0
4371,Others,2,70.0,3,912.0
4372,Others,3,100.0,3,1580.0
4373,Others,3,78.0,3,1415.0
4374,Others,4,260.0,3,2405.0
4375,Others,2,115.0,2,1500.0
4376,Others,2,60.0,2,1060.0
4377,Others,8,180.0,8,2600.0
4378,Others,2,72.5,2,1285.0
4379,Others,3,280.0,3,4050.0
4380,Others,2,69.0,2,1280.0
4381,Others,3,170.0,3,3045.0
4382,Others,2,110.0,2,900.0
4383,Others,3,115.0,3,1560.0
4384,Others,4,165.0,4,1200.0
4385,Others,3,95.0,3,1645.0
4386,Others,2,79.0,2,1200.0
4387,Others,2,140.0,3,1350.0
4388,Others,3,150.0,3,1800.0
4389,Others,3,125.0,3,1762.0
4390,Others,3,90.0,3,1200.0
4391,Others,3,275.0,3,2023.71
4392,Others,4,240.0,3,2150.0
4393,Others,4,325.0,4,3309.0
4394,Others,9,360.0,11,5000.0
4395,Others,2,126.0,2,1150.0
4396,Others,2,74.0,2,1200.0
4397,Others,3,120.0,3,1753.0
4398,Others,2,45.0,2,720.0
4399,Others,3,165.0,4,1200.0
4400,Others,1,41.0,1,700.0
4401,Others,3,115.0,3,1595.0
4402,Others,2,110.0,2,1353.0
4403,Others,2,85.0,1,1200.0
4404,Others,2,90.0,3,1325.0
4405,Others,2,80.0,2,1056.0
4406,Others,3,120.0,3,1544.0
4407,Others,2,65.0,2,1200.0
4408,Others,1,36.0,1,540.0
4409,Others,3,180.0,3,1578.0
4410,Others,2,115.0,2,1600.0
4411,Others,1,18.5,1,416.0
4412,Others,1,60.0,1,834.0
4413,Others,4,70.0,3,1125.0
4414,Others,5,260.0,4,3000.0
4415,Others,5,250.0,6,2160.0
4416,Others,1,25.0,1,469.0
4417,Others,2,200.0,2,1630.0
4418,Others,2,70.0,3,1200.0
4419,Others,3,77.0,3,1350.0
4420,Others,4,445.0,4,4046.0
4421,Others,2,78.34,3,1180.0
4422,Others,2,115.0,2,1355.0
4423,Others,1,50.0,1,600.0
4424,Others,3,165.0,3,1875.0
4425,Others,2,55.0,2,600.0
4426,Others,3,120.0,3,1750.0
4427,Others,2,98.5,3,1092.0
4428,Others,3,225.0,3,1855.0
4429,Others,1,20.03,1,425.0
4430,Others,1,60.0,1,600.0
4431,Others,2,140.0,2,1468.0
4432,Others,5,550.0,4,4300.0
4433,Others,2,55.0,2,775.0
4434,Others,3,135.0,3,1352.0
4435,Others,3,95.0,4,1200.0
4436,Others,3,184.0,3,1976.0
4437,Others,4,600.0,4,5500.0
4438,Others,3,95.0,3,1200.0
4439,Others,2,69.0,2,1180.0
4440,Others,1,17.0,1,686.0
4441,Others,4,180.0,4,1500.0
4442,Others,2,87.0,2,1282.0
4443,Others,2,95.0,3,1500.0
4444,Others,1,115.0,2,1300.0
4445,Others,1,20.0,1,530.0
4446,Others,2,80.0,2,1350.0
4447,Others,6,125.0,8,2400.0
4448,Others,2,62.0,2,1141.0
4449,Others,1,40.0,1,950.0
4450,Others,3,90.0,3,1480.0
4451,Others,3,90.0,3,1600.0
4452,Others,4,135.0,4,1200.0
4453,Others,3,115.0,3,1500.0
4454,Others,3,125.0,3,1824.0
4455,Others,1,56.25,1,750.0
4456,Others,5,400.0,4,6000.0
4457,Others,3,170.0,3,2400.0
4458,Others,2,98.0,3,1500.0
4459,Others,3,350.0,3,3095.0
4460,Others,1,28.0,1,1200.0
4461,Others,3,100.0,3,1500.0
4462,Others,5,145.0,5,1560.0
4463,Others,3,188.0,3,1560.0
4464,Others,1,15.0,1,485.0
4465,Others,3,130.0,3,1200.0
4466,Others,2,67.0,2,1050.0
4467,Others,3,105.0,3,1596.0
4468,Others,3,85.0,3,1200.0
4469,Others,2,67.0,2,1132.0
4470,Others,3,88.0,3,1515.0
4471,Others,2,80.0,2,1380.0
4472,Others,5,500.0,4,4346.0
4473,Others,3,187.0,3,2200.0
4474,Others,3,330.0,3,3329.0
4475,Others,4,300.0,4,3600.0
4476,Others,3,450.0,4,3500.0
4477,Others,2,65.0,2,1093.0
4478,Others,3,95.0,3,1535.0
4479,Others,2,62.7,2,1100.0
4480,Others,4,280.0,3,2197.0
4481,Others,2,60.0,2,1100.0
4482,Others,3,172.0,4,1600.0
4483,Others,2,85.0,3,1450.0
4484,Others,3,166.0,4,2000.0
4485,Others,3,100.0,3,1756.0
4486,Others,3,92.0,3,1532.0
4487,Others,3,110.0,3,1650.0
4488,Others,2,66.0,2,1200.0
4489,Others,2,122.0,3,1525.0
4490,Others,3,200.0,4,2400.0
4491,Others,2,130.0,2,1000.0
4492,Others,1,180.0,2,3040.0
4493,Others,3,120.0,3,1390.0
4494,Others,2,68.0,2,1135.0
4495,Others,2,55.0,2,900.0
4496,Others,3,250.0,3,2500.0
4497,Others,3,70.0,3,1168.0
4498,Others,4,155.0,4,2100.0
4499,Others,3,93.93,3,1515.0
4500,Others,4,214.0,6,2700.0
4501,Others,3,210.0,3,2000.0
4502,Others,4,300.0,5,2400.0
4503,Others,3,176.0,3,1760.0
4504,Others,1,42.0,1,595.0
4505,Others,2,86.0,2,1170.0
4506,Others,4,235.0,4,2200.0
4507,Others,3,175.0,3,1650.0
4508,Others,3,91.86,3,1670.0
4509,Others,2,80.0,3,1250.0
4510,Others,4,160.0,3,1650.0
4511,Others,2,50.0,2,800.0
4512,Others,2,150.0,2,1225.0
4513,Others,4,367.0,4,3675.0
4514,Others,2,150.0,2,1200.0
4515,Others,2,80.0,2,1350.0
4516,Others,3,110.0,3,1614.0
4517,Others,2,73.0,2,1188.0
4518,Others,3,90.0,3,1480.0
4519,Others,2,42.0,2,680.0
4520,Others,2,53.55,2,955.0
4521,Others,3,215.0,3,2479.13
4522,Others,2,106.0,2,1100.0
4523,Others,3,120.0,3,1925.0
4524,Others,1,26.0,1,650.0
4525,Others,3,207.0,3,2000.0
4526,Others,2,110.0,2,1050.0
4527,Others,2,305.0,3,2204.0
4528,Others,2,110.0,3,1685.0
4529,Others,3,110.0,3,1550.0
4530,Others,1,20.0,1,500.0
4531,Others,4,370.0,3,3155.0
4532,Others,3,105.0,3,1765.0
4533,Others,2,70.0,2,1265.0
4534,Others,2,59.0,2,1012.0
4535,Others,4,154.0,3,2045.0
4536,Others,4,280.0,6,2400.0
4537,Others,2,25.0,1,581.91
4538,Others,2,85.0,3,1158.0
4539,Others,2,51.0,2,925.0
4540,Others,2,110.0,2,1415.0
4541,Others,5,600.0,4,4750.0
4542,Others,3,155.0,3,1840.0
4543,Others,2,185.0,2,1350.0
4544,Others,2,60.0,2,824.0
4545,Others,2,100.0,3,1340.0
4546,Others,2,110.0,3,1620.0
4547,Others,3,115.0,3,1533.0
4548,Others,3,85.0,3,1560.0
4549,Others,1,25.0,1,750.0
4550,Others,2,85.0,3,1375.0
4551,Others,3,88.0,3,1500.0
4552,Others,2,76.0,2,1140.0
4553,Others,2,84.0,2,1198.0
4554,Others,4,520.0,4,4000.0
4555,Others,2,75.0,2,1370.0
4556,Others,1,55.0,2,1000.0
4557,Others,2,125.0,2,1200.0
4558,Others,1,70.0,1,1050.0
4559,Others,2,80.0,3,1200.0
4560,Others,1,14.0,1,400.0
4561,Others,4,150.0,5,1575.0
4562,Others,5,629.0,4,4800.0
4563,Others,2,70.0,2,1200.0
4564,Others,2,60.0,2,1100.0
4565,Others,2,79.0,2,1300.0
4566,Others,4,350.0,4,3500.0
4567,Others,2,110.0,3,1000.0
4568,Others,1,100.0,1,800.0
4569,Others,3,260.0,3,2400.0
4570,Others,3,85.0,3,1533.0
4571,Others,2,110.0,2,1452.55
4572,Others,3,151.0,3,2357.0
4573,Others,2,105.0,2,1170.0
4574,Others,3,91.72,3,1411.0
4575,Others,3,375.0,3,3095.0
4576,Others,3,78.0,3,1100.0
4577,Others,4,365.0,4,3600.0
4578,Others,3,120.0,3,1945.0
4579,Others,3,165.0,3,1650.0
4580,Others,2,150.0,3,1550.0
4581,Others,2,75.0,3,1150.0
4582,Others,3,74.0,3,1200.0
4583,Others,3,86.03,3,1229.0
4584,Others,2,61.0,2,1030.0
4585,Others,1,32.0,1,600.0
4586,Others,2,135.0,2,1165.0
4587,Others,4,240.0,4,3000.0
4588,Others,2,90.0,2,1315.0
4589,Others,2,72.0,2,1210.0
4590,Others,4,2100.0,4,30000.0
4591,Others,2,68.0,2,1170.0
4592,Others,2,110.0,2,1600.0
4593,Others,2,75.0,3,1370.0
4594,Others,3,224.0,3,1980.0
4595,Others,3,97.0,3,1700.0
4596,Others,3,160.0,3,1900.0
4597,Others,2,75.0,2,1100.0
4598,Others,3,115.0,3,1929.0
4599,Others,4,214.0,4,3161.0
4600,Others,3,420.0,3,3515.0
4601,Others,2,70.0,2,1100.0
4602,Others,1,41.0,1,700.0
4603,Others,3,250.0,3,3000.0
4604,Others,2,61.0,2,1100.0
4605,Others,1,41.0,1,1260.0
4606,Others,1,37.5,1,1500.0
4607,Others,1,17.0,1,600.0
4608,Others,2,75.0,2,1165.0
4609,Others,4,75.0,3,1272.0
4610,Others,5,140.0,5,1600.0
4611,Others,2,65.0,3,1000.0
4612,Others,4,325.0,3,2400.0
4613,Others,1,142.0,2,1463.0
4614,Others,3,185.0,3,2401.0
4615,Others,2,235.0,3,1875.0
4616,Others,1,75.0,1,890.0
4617,Others,3,290.0,3,2400.0
4618,Others,3,100.0,3,1690.0
4619,Others,2,90.0,2,1350.0
4620,Others,3,88.0,3,1460.0
4621,Others,3,95.0,3,1685.0
4622,Others,1,52.0,1,800.0
4623,Others,5,280.0,4,4000.0
4624,Others,2,70.0,2,792.0
4625,Others,5,235.0,5,2400.0
4626,Others,1,31.7,1,461.82
4627,Others,2,85.0,3,1500.0
4628,Others,2,75.0,2,1260.0
4629,Others,3,285.0,3,2820.0
4630,Others,3,130.0,3,1950.0
4631,Others,2,140.0,3,1350.0
4632,Others,4,345.0,4,4051.0
4633,Others,3,170.0,3,2100.0
4634,Others,3,160.0,3,1991.0
4635,Others,3,66.0,3,1200.0
4636,Others,4,342.0,4,3000.0
4637,Others,6,245.0,6,2400.0
4638,Others,2,105.0,2,1375.0
4639,Others,3,108.0,3,1693.0
4640,Others,2,77.5,3,1150.0
4641,Others,2,60.0,2,1058.0
4642,Others,1,30.0,1,900.0
4643,Others,3,150.0,3,1672.0
4644,Others,3,139.0,3,1250.0
4645,Others,3,130.0,2,1468.0
4646,Others,2,145.0,3,1480.0
4647,Others,3,285.0,3,2280.0
4648,Others,3,200.0,3,2000.0
4649,Others,2,75.0,3,1080.0
4650,Others,2,150.0,3,2400.0
4651,Others,2,75.0,2,1125.0
4652,Others,3,95.0,3,1596.0
4653,Others,3,123.0,3,1639.0
4654,Others,3,199.0,3,1740.0
4655,Others,2,90.0,3,1372.0
4656,Others,5,720.0,5,6200.0
4657,Others,2,63.0,2,925.0
4658,Others,3,95.0,4,1200.0
4659,Others,2,79.0,2,1200.0
4660,Others,3,270.0,3,2500.0
4661,Others,3,145.0,4,1584.0
4662,Others,3,115.0,3,1570.0
4663,Others,3,400.0,3,3000.0
4664,Others,3,180.0,3,1750.0
4665,Others,1,160.0,2,1500.0
4666,Others,6,275.0,6,2100.0
4667,Others,1,36.5,1,705.0
4668,Others,3,77.0,3,1340.0
4669,Others,1,41.0,1,1260.0
4670,Others,2,125.0,2,1200.0
4671,Others,2,175.0,4,1270.0
4672,Others,3,130.0,3,1200.0
4673,Others,5,385.0,4,3100.0
4674,Others,4,150.0,4,1200.0
4675,Others,3,270.0,3,3259.0
4676,Others,1,42.0,1,596.0
4677,Others,16,550.0,16,10000.0
4678,Others,4,110.0,4,1200.0
4679,Others,3,190.0,3,1910.0
4680,Others,3,149.0,3,1750.0
4681,Others,2,63.0,2,985.0
4682,Others,2,129.0,2,1300.0
4683,Others,2,88.0,3,1490.0
4684,Others,1,30.0,1,650.0
4685,Others,2,89.99,3,1500.0
4686,Others,4,145.0,4,1350.0
4687,Others,1,42.0,1,910.0
4688,Others,1,22.49,1,532.0
4689,Others,3,62.0,3,1060.0
4690,Others,2,160.0,2,1550.0
4691,Others,2,80.0,2,1000.0
4692,Others,2,97.0,3,1500.0
4693,Others,4,140.0,3,1865.0
4694,Others,4,245.0,4,3500.0
4695,Others,2,73.0,3,1320.0
4696,Others,6,205.0,6,2150.0
4697,Others,3,52.0,2,675.0
4698,Others,3,139.0,3,1801.0
4699,Others,4,324.0,4,2990.0
4700,Others,2,160.0,2,2400.0
4701,Others,2,75.0,2,1150.0
4702,Others,3,165.0,3,1200.0
4703,Others,2,80.0,3,1390.0
4704,Others,2,90.0,3,1550.0
4705,Others,4,110.0,4,1500.0
4706,Others,3,165.0,3,1839.0
4707,Others,2,70.0,2,900.0
4708,Others,3,149.0,3,1500.0
4709,Others,2,50.0,1,750.0
4710,Others,3,75.0,2,600.0
4711,Others,2,85.0,3,1605.0
4712,Others,1,19.5,1,1500.0
4713,Others,2,70.0,2,1200.0
4714,Others,2,160.0,2,1200.0
4715,Others,3,155.0,3,1904.0
4716,Others,4,315.0,3,2770.0
4717,Others,1,39.0,1,813.0
4718,Others,2,97.78,3,1630.0
4719,Others,4,173.0,4,2425.0
4720,Others,2,75.0,2,1280.0
4721,Others,1,75.0,1,735.0
4722,Others,1,24.0,1,500.0
4723,Others,4,145.0,3,1200.0
4724,Others,2,100.0,2,1200.0
4725,Others,3,160.0,3,1200.0
4726,Others,2,82.0,3,1265.0
4727,Others,3,98.0,3,1850.0
4728,Others,4,150.0,4,2360.0
4729,Others,2,77.25,2,1030.0
4730,Others,3,160.0,3,2000.0
4731,Others,3,93.0,3,1575.0
4732,Others,2,70.0,3,1300.0
4733,Others,2,75.0,2,1380.0
4734,Others,3,250.0,3,3100.0
4735,Others,2,100.0,2,1190.0
4736,Others,3,100.0,3,1827.0
4737,Others,3,95.0,3,1500.0
4738,Others,3,95.0,3,1645.0
4739,Others,4,140.0,4,1200.0
4740,Others,2,65.0,2,1097.0
4741,Others,3,165.0,4,1600.0
4742,Others,2,110.0,2,900.0
4743,Others,2,125.0,2,1200.0
4744,Others,2,75.0,2,1355.0
4745,Others,4,900.0,4,7500.0
4746,Others,4,360.0,4,4104.0
4747,Others,2,150.0,2,2080.0
4748,Others,2,90.0,2,1505.0
4749,Others,3,95.75,3,1200.0
4750,Others,4,148.0,3,1810.0
4751,Others,2,97.0,3,1530.0
4752,Others,2,130.0,3,1500.0
4753,Others,2,80.0,2,1400.0
4754,Others,3,150.0,3,1533.0
4755,Others,2,50.0,2,745.0
4756,Others,2,95.0,2,1355.0
4757,Others,1,49.0,1,833.0
4758,Others,5,270.0,4,3000.0
4759,Others,2,68.0,2,1220.0
4760,Others,3,475.0,4,3811.0
4761,Others,3,85.0,3,1545.0
4762,Others,2,110.0,2,1350.0
4763,Others,2,68.0,3,1200.0
4764,Others,4,180.0,5,2000.0
4765,Others,4,115.0,4,1280.0
4766,Others,3,85.0,3,1200.0
4767,Others,3,155.0,3,1655.0
4768,Others,2,74.0,2,1150.0
4769,Others,2,108.0,3,1200.0
4770,Others,2,75.0,2,1200.0
4771,Others,2,203.0,2,1500.0
4772,Others,9,500.0,9,4500.0
4773,Others,3,160.0,3,1550.0
4774,Others,3,95.0,3,1758.0
4775,Others,5,351.0,4,3179.0
4776,Others,3,85.0,2,1200.0
4777,Others,3,140.0,3,1800.0
4778,Others,4,333.0,4,3900.0
4779,Others,4,200.0,3,2400.0
4780,Others,3,87.5,3,1645.0
4781,Others,3,140.0,3,2600.0
4782,Others,2,60.0,2,950.0
4783,Others,3,205.0,3,1900.0
4784,Others,2,85.0,3,1402.0
4785,Others,3,240.0,3,2100.0
4786,Others,3,140.0,3,1200.0
4787,Others,2,55.0,2,814.0
4788,Others,3,120.0,3,1590.0
4789,Others,2,89.6,3,1450.0
4790,Others,2,77.0,2,1340.0
4791,Others,3,105.0,3,1665.0
4792,Others,4,200.0,4,2300.0
4793,Others,2,76.0,2,1210.0
4794,Others,2,58.0,2,1065.0
4795,Others,3,97.0,3,1636.0
4796,Others,4,450.0,4,3600.0
4797,Others,3,72.0,3,1200.0
4798,Others,1,75.0,2,1000.0
4799,Others,2,86.0,2,1170.0
4800,Others,5,390.0,4,4830.0
4801,Others,2,75.0,2,850.0
4802,Others,3,130.0,3,2065.0
4803,Others,2,125.0,2,1150.0
4804,Others,4,290.0,3,2550.0
4805,Others,2,285.0,4,3080.0
4806,Others,1,25.0,1,450.0
4807,Others,2,85.0,2,1100.0
4808,Others,2,110.0,2,1036.0
4809,Others,4,156.0,4,1376.0
4810,Others,2,62.0,2,1080.0
4811,Others,2,200.0,3,1475.0
4812,Others,3,96.25,3,1200.0
4813,Others,3,200.0,4,2631.0
4814,Others,2,60.0,2,830.0
4815,Others,2,88.0,2,1500.0
4816,Others,2,48.0,2,856.0
4817,Others,2,62.0,2,1143.0
4818,Others,2,110.0,2,1117.0
4819,Others,1,43.0,1,600.0
4820,Others,3,70.0,3,1200.0
4821,Others,4,290.0,4,2675.0
4822,Others,2,80.0,3,1477.0
4823,Others,5,450.0,4,3500.0
4824,Others,3,98.0,3,1793.0
4825,Others,2,62.0,2,1020.0
4826,Others,5,318.0,4,3300.0
4827,Others,3,165.0,3,1200.0
4828,Others,3,223.0,3,1718.0
4829,Others,2,75.0,3,1200.0
4830,Others,2,55.0,2,985.0
4831,Others,2,80.0,2,1030.0
4832,Others,2,69.0,2,1150.0
4833,Others,2,90.0,3,1500.0
4834,Others,2,55.0,2,900.0
4835,Others,2,225.0,4,1750.0
4836,Others,2,78.0,2,1100.0
4837,Others,2,74.0,2,1180.0
4838,Others,3,85.0,3,1540.0
4839,Others,3,230.0,3,1800.0
4840,Others,3,120.0,3,2000.0
4841,Others,3,145.0,3,2000.0
4842,Others,1,15.0,1,500.0
4843,Others,4,206.0,4,3160.0
4844,Others,2,70.0,2,922.0
4845,Others,2,72.0,2,850.0
4846,Others,1,65.0,2,1200.0
4847,Others,2,100.0,2,1233.0
4848,Others,3,110.0,3,1936.0
4849,Others,3,90.0,3,1652.5
4850,Others,3,138.0,3,1500.0
4851,Others,2,43.0,2,700.0
4852,Others,3,170.0,3,1750.0
4853,Others,3,99.0,3,1365.0
4854,Others,1,55.0,2,708.0
4855,Others,3,135.0,3,1680.0
4856,Others,2,58.0,2,990.0
4857,Others,2,100.0,2,1240.0
4858,Others,3,118.0,3,1810.0
4859,Others,3,240.0,3,2005.0
4860,Others,2,97.0,2,1000.0
4861,Others,3,78.65,3,1430.0
4862,Others,2,45.0,1,1200.0
4863,Others,1,75.0,1,840.0
4864,Others,2,116.0,3,1760.0
4865,Others,5,268.5,4,3317.5
4866,Others,1,52.0,2,600.0
4867,Others,3,160.0,3,1670.0
4868,Others,2,75.6,3,1200.0
4869,Others,5,285.0,5,2400.0
4870,Others,4,150.0,4,2100.0
4871,Others,4,120.0,4,1550.0
4872,Others,2,50.0,2,905.0
4873,Others,3,200.0,3,1495.0
4874,Others,1,23.0,1,550.0
4875,Others,2,75.0,3,1080.0
4876,Others,3,110.0,3,1537.0
